"","Latitude","Longitude"
"8067",35.32,-80.67
"8068",35.03,-83.8
"8069",35.33,-82.47
"8070",35.35,-82.43
"8071",35.34,-82.44
"8072",35.75,-81.34
"8073",35.72,-81.31
"8074",35.7,-81.31
"8075",35.98,-80.02
"8076",35.98,-80
"8077",36.04,-79.96
"8078",35.98,-80.02
"8079",35.66,-78.8
"8080",35.66,-78.85
"8081",35.63,-78.82
"8082",35.44,-80.9
"8083",35.41,-80.86
"8084",35.45,-80.88
"8085",35.44,-80.86
"8086",35.44,-80.86
"8087",35.05,-80.65
"8088",34.79,-77.4
"8089",34.79,-77.4
"8090",34.76,-77.38
"8091",35.97,-79.93
"8092",36.11,-80.1
"8093",36.11,-80.1
"8094",36.11,-80.09
"8095",35.99,-75.65
"8096",35.24,-81.4
"8097",36.1,-75.72
"8098",35.79,-78.5
"8099",35.8,-78.51
"8100",34.22,-78.02
"8101",35.48,-81.22
"8102",34.67,-79.01
"8103",35.12,-80.71
"8104",35.12,-80.71
"8105",35.02,-80.76
"8106",35.13,-80.7
"8107",36.07,-79.27
"8108",35.4,-82.57
"8109",35.17,-80.66
"8110",35.02,-80.58
"8111",35.02,-80.58
"8112",35.6,-80.9
"8113",35.55,-80.85
"8114",35.59,-80.88
"8115",35.59,-80.86
"8116",35.6,-80.87
"8117",34.74,-76.81
"8118",35.74,-81.71
"8119",35.81,-78.82
"8120",35.81,-78.82
"8121",35.87,-78.8
"8122",35.82,-78.85
"8123",35.84,-78.86
"8124",35.87,-78.79
"8125",35.87,-78.8
"8126",35.11,-84.01
"8127",35.12,-83.99
"8128",35.1,-77.1
"8129",35.1,-77.09
"8130",35.1,-77.1
"8131",35.01,-77
"8132",35.35,-80.85
"8133",34.69,-79.2
"8134",35.21,-79.48
"8135",35.08,-80.88
"8136",35.08,-80.88
"8137",35.89,-78.68
"8138",35.84,-78.68
"8139",35.86,-78.58
"8140",35.77,-78.64
"8141",35.87,-78.58
"8142",35.79,-78.65
"8143",35.87,-78.62
"8144",35.9,-78.6
"8145",35.84,-78.64
"8146",35.79,-78.66
"8147",35.86,-78.68
"8148",35.84,-78.64
"8149",35.84,-78.64
"8150",35.83,-78.71
"8151",35.86,-78.79
"8152",35.86,-78.7
"8153",35.91,-78.78
"8154",35.82,-78.69
"8155",35.87,-78.57
"8156",35.78,-78.67
"8157",35.88,-78.79
"8158",35.87,-78.58
"8159",35.94,-78.54
"8160",35.8,-78.56
"8161",35.84,-78.68
"8162",35.9,-78.65
"8163",35.82,-78.59
"8164",36.42,-77.63
"8165",35.97,-77.81
"8166",35.66,-80.46
"8167",35.45,-79.14
"8168",35.29,-81.57
"8169",35.51,-78.32
"8170",35.79,-80.86
"8171",35.6,-82.42
"8172",35.94,-78.5
"8173",35.97,-78.54
"8174",35.02,-80.8
"8175",34.95,-80.76
"8176",35.5,-82.99
"8177",35.7,-82.57
"8178",35,-80.7
"8179",34.22,-77.91
"8180",34.2,-77.89
"8181",34.22,-77.88
"8182",34.23,-77.83
"8183",34.22,-77.82
"8184",34.24,-77.83
"8185",34.24,-77.83
"8186",34.13,-77.9
"8187",34.24,-77.87
"8188",35.74,-77.96
"8189",35.74,-77.97
"8190",36.09,-80.27
"8191",36.14,-80.28
"8192",36.07,-80.3
"8193",36.19,-80.28
"8194",36.09,-80.29
"8195",36.07,-80.3
"8196",36.14,-80.3
"8197",36.12,-80.31
"8198",36.17,-80.28
"8199",36.07,-80.34
"8200",36.06,-80.3
"8201",36.09,-80.28
"8202",36.14,-80.3
"8203",36.13,-80.28
"8204",36.09,-80.27
"8205",46.8,-100.78
"8206",46.83,-100.77
"8207",46.83,-100.81
"8208",46.8,-100.79
"8209",46.88,-102.8
"8210",46.83,-96.82
"8211",46.86,-96.87
"8212",46.86,-96.85
"8213",47.89,-97.08
"8214",47.89,-97.08
"8215",47.91,-97.04
"8216",48.23,-101.3
"8217",48.21,-101.32
"8218",41.14,-95.97
"8219",41.14,-95.97
"8220",41.15,-95.91
"8221",41.16,-95.93
"8222",41.54,-96.12
"8223",41.44,-97.37
"8224",41.45,-96.49
"8225",40.92,-98.38
"8226",40.72,-99.08
"8227",40.72,-99.09
"8228",40.72,-96.66
"8229",40.76,-96.64
"8230",40.82,-96.65
"8231",40.74,-96.68
"8232",40.81,-96.67
"8233",40.81,-96.7
"8234",40.86,-96.68
"8235",40.82,-96.64
"8236",42.02,-97.43
"8237",41.12,-100.77
"8238",41.23,-96.14
"8239",41.23,-96.1
"8240",41.29,-96.12
"8241",41.26,-95.94
"8242",41.21,-96.06
"8243",41.2,-96.18
"8244",41.26,-95.95
"8245",41.23,-96.05
"8246",41.26,-95.96
"8247",41.2,-96.14
"8248",41.26,-96.16
"8249",41.25,-96.05
"8250",41.23,-96.23
"8251",41.27,-96.07
"8252",41.26,-96.02
"8253",41.23,-96.19
"8254",41.27,-96.12
"8255",41.29,-96.12
"8256",41.26,-96.09
"8257",41.29,-96.15
"8258",41.32,-96.03
"8259",41.25,-96.02
"8260",41.25,-95.99
"8261",41.21,-96.11
"8262",41.24,-95.99
"8263",41.26,-96.02
"8264",41.21,-96.11
"8265",41.29,-96.16
"8266",41.29,-96.18
"8267",41.24,-96.19
"8268",41.18,-96.04
"8269",41.17,-96.04
"8270",41.14,-96.02
"8271",41.14,-96.03
"8272",41,-95.9
"8273",41.85,-103.66
"8274",41.14,-102.99
"8275",40.82,-97.6
"8276",42.94,-71.47
"8277",42.96,-71.48
"8278",43.22,-71.49
"8279",43.22,-70.89
"8280",43.03,-71.07
"8281",43.05,-70.82
"8282",43.7,-72.29
"8283",42.93,-72.29
"8284",42.93,-72.31
"8285",42.86,-71.35
"8286",42.96,-71.43
"8287",42.93,-71.45
"8288",42.96,-71.44
"8289",42.93,-71.45
"8290",42.82,-71.51
"8291",42.77,-71.5
"8292",42.8,-71.54
"8293",42.7,-71.44
"8294",42.71,-71.44
"8295",42.7,-71.44
"8296",44.02,-71.12
"8297",43.09,-70.79
"8298",43.08,-70.76
"8299",42.77,-71.22
"8300",42.76,-71.22
"8301",42.77,-71.23
"8302",42.88,-70.87
"8303",43.23,-70.88
"8304",43.46,-71.56
"8305",39.46,-74.49
"8306",41.03,-74.13
"8307",39.35,-74.45
"8308",39.36,-74.44
"8309",39.35,-74.44
"8310",39.36,-74.42
"8311",39.38,-74.43
"8312",39.76,-74.25
"8313",40.65,-74.58
"8314",40.67,-74.11
"8315",40.65,-74.64
"8316",40.02,-74.27
"8317",40.96,-74.07
"8318",40.72,-74.56
"8319",40.91,-74.4
"8320",40.13,-74.72
"8321",40.61,-74.69
"8322",40.06,-74.15
"8323",40.59,-74.62
"8324",40.58,-74.61
"8325",40.59,-74.62
"8326",40.56,-74.56
"8327",40.04,-74.82
"8328",39.95,-75.12
"8329",40.81,-74.47
"8330",40.75,-74.43
"8331",39.89,-75
"8332",39.91,-75
"8333",39.92,-75.04
"8334",39.94,-75.03
"8335",39.93,-75.03
"8336",39.94,-75.02
"8337",39.94,-75.05
"8338",39.86,-74.97
"8339",39.93,-75.03
"8340",40.78,-74.69
"8341",40.63,-74.31
"8342",39.8,-75.04
"8343",40.83,-74.14
"8344",40.83,-74.14
"8345",40.97,-73.96
"8346",40.97,-73.96
"8347",40.32,-74.49
"8348",40.32,-74.49
"8349",40.32,-74.44
"8350",40.66,-74.29
"8351",40.65,-74.3
"8352",40.02,-74.94
"8353",40.87,-74.51
"8354",40.89,-74.48
"8355",39.83,-75.1
"8356",39.83,-75.1
"8357",40.46,-74.4
"8358",40.81,-74.38
"8359",40.8,-74.36
"8360",40.83,-74
"8361",40.81,-74.08
"8362",40.83,-74.09
"8363",40.29,-74.05
"8364",40.81,-73.98
"8365",40.81,-73.98
"8366",40.56,-74.35
"8367",40.55,-74.34
"8368",40.55,-74.34
"8369",40.52,-74.34
"8370",40.54,-74.33
"8371",40.55,-74.34
"8372",40.66,-74.17
"8373",40.89,-73.97
"8374",39.89,-74.93
"8375",40.89,-74.27
"8376",40.94,-74.13
"8377",40.49,-74.86
"8378",40.79,-74.39
"8379",39.87,-74.21
"8380",40.86,-73.97
"8381",40.85,-73.97
"8382",40.86,-73.97
"8383",40.86,-73.98
"8384",40.86,-73.97
"8385",41.11,-74.58
"8386",40.99,-74.21
"8387",40.43,-74.56
"8388",40.25,-74.3
"8389",40.26,-74.29
"8390",40.24,-74.31
"8391",40.21,-74.26
"8392",40.26,-74.29
"8393",39.48,-74.54
"8394",40.67,-74.48
"8395",40.8,-74.2
"8396",40.96,-74.13
"8397",39.78,-75.05
"8398",40.59,-74.5
"8399",40.91,-74.03
"8400",40.88,-74.06
"8401",40.9,-74.04
"8402",40.85,-74.81
"8403",40.82,-74.84
"8404",39.9,-75.03
"8405",40.21,-74.69
"8406",39.55,-74.74
"8407",40.86,-74.07
"8408",40.5,-74.65
"8409",41,-74.04
"8410",40.74,-74.03
"8411",40.75,-74.03
"8412",40.74,-74.03
"8413",40.14,-74.22
"8414",40.56,-74.3
"8415",40.73,-74.04
"8416",40.73,-74.03
"8417",40.72,-74.03
"8418",40.72,-74.04
"8419",40.73,-74.04
"8420",40.73,-74.04
"8421",40.68,-74.28
"8422",40.06,-74.16
"8423",40.29,-74.68
"8424",40.3,-74.68
"8425",40.28,-74.73
"8426",40.3,-74.73
"8427",40.29,-74.72
"8428",40.33,-74.12
"8429",40.62,-74.25
"8430",40.86,-74.04
"8431",40.8,-74.32
"8432",40.75,-74.4
"8433",41.1,-74.15
"8434",39.71,-74.29
"8435",40.31,-74.3
"8436",39.33,-74.5
"8437",40.41,-74.23
"8438",39.45,-74.64
"8439",39.87,-74.81
"8440",40.41,-74.13
"8441",40.98,-74.14
"8442",40.72,-74.31
"8443",40.42,-74.44
"8444",39.42,-75.04
"8445",40.81,-74.22
"8446",41.05,-74.05
"8447",39.94,-74.96
"8448",39.96,-74.95
"8449",40.35,-74.31
"8450",40.84,-74.46
"8451",40.79,-74.46
"8452",40.8,-74.48
"8453",39.97,-74.91
"8454",39.93,-74.96
"8455",39.98,-74.89
"8456",39.97,-74.91
"8457",40.5,-74.44
"8458",40.5,-74.45
"8459",40.71,-74.4
"8460",40.69,-74.17
"8461",40.69,-74.17
"8462",40.74,-74.18
"8463",40.74,-74.17
"8464",40.8,-74.02
"8465",40.79,-74
"8466",40.46,-74.46
"8467",40.44,-74.5
"8468",40.56,-74.26
"8469",41.02,-73.95
"8470",40.82,-74.16
"8471",40.26,-74.04
"8472",41.03,-74.24
"8473",40.23,-74.05
"8474",39.28,-74.58
"8475",40.23,-74.05
"8476",40.38,-74.31
"8477",41.01,-73.98
"8478",40.92,-74.08
"8479",40.92,-74.07
"8480",40.92,-74.06
"8481",40.92,-74.08
"8482",40.95,-74.07
"8483",40.93,-74.07
"8484",40.95,-74.07
"8485",40.92,-74.08
"8486",41.04,-74.03
"8487",40.3,-74.78
"8488",39.69,-75.45
"8489",39.72,-75.46
"8490",40.68,-75.15
"8491",40.69,-75.15
"8492",40.67,-75.14
"8493",40.52,-74.44
"8494",40.52,-74.43
"8495",40.55,-74.44
"8496",39.49,-74.59
"8497",41.01,-74.29
"8498",40.35,-74.66
"8499",40.31,-74.66
"8500",41.06,-74.14
"8501",41.08,-74.14
"8502",40.35,-74.07
"8503",40.98,-74.09
"8504",40.98,-74.12
"8505",39.02,-74.87
"8506",40.99,-74.31
"8507",40.01,-74.96
"8508",40.91,-74.56
"8509",40.91,-74.56
"8510",40.91,-74.55
"8511",40.92,-74.53
"8512",40.82,-74.33
"8513",40.82,-74.1
"8514",40.14,-74.06
"8515",40.78,-74.06
"8516",40.79,-74.05
"8517",39.75,-75.08
"8518",39.77,-75.13
"8519",40.74,-74.36
"8520",40.74,-74.36
"8521",40.33,-74.06
"8522",39.74,-75.01
"8523",39.75,-74.99
"8524",39.33,-74.6
"8525",40.52,-74.52
"8526",40.57,-74.62
"8527",40.46,-74.3
"8528",40.47,-74.29
"8529",40.38,-74.57
"8530",40.75,-74.26
"8531",40.55,-74.43
"8532",40.72,-74.36
"8533",40.22,-74.09
"8534",39.95,-74.16
"8535",40.05,-74.22
"8536",39.98,-74.18
"8537",40.18,-74.64
"8538",39.73,-75.04
"8539",39.76,-75.05
"8540",40.69,-74.31
"8541",40.68,-74.24
"8542",40.72,-74.29
"8543",40.84,-74.21
"8544",41.19,-74.49
"8545",39.43,-75.04
"8546",39.84,-74.93
"8547",40.15,-74.06
"8548",40.62,-74.49
"8549",40.64,-74.41
"8550",40.94,-74.2
"8551",40.95,-74.27
"8552",40.89,-74.26
"8553",40.89,-74.25
"8554",40.96,-74.24
"8555",40.89,-74.26
"8556",40.85,-74.3
"8557",40.78,-74.01
"8558",40.65,-74.35
"8559",40.99,-74.03
"8560",40.62,-74.76
"8561",40.56,-74.3
"8562",40.56,-74.27
"8563",41.04,-74.07
"8564",41.01,-74.17
"8565",40.18,-74.63
"8566",32.9,-105.95
"8567",35.18,-106.69
"8568",35.18,-106.56
"8569",35.1,-106.59
"8570",35.13,-106.59
"8571",35.07,-106.53
"8572",35.21,-106.68
"8573",35.08,-106.51
"8574",35.08,-106.61
"8575",35.13,-106.61
"8576",35.1,-106.57
"8577",35.09,-106.53
"8578",35.1,-106.57
"8579",35.09,-106.6
"8580",35.21,-106.65
"8581",35.09,-106.62
"8582",35.13,-106.51
"8583",35.11,-106.7
"8584",35.1,-106.52
"8585",35.16,-106.68
"8586",35.09,-106.65
"8587",35.2,-106.66
"8588",35.13,-106.5
"8589",35.13,-106.55
"8590",35.18,-106.66
"8591",35.09,-106.64
"8592",35.17,-106.59
"8593",35.15,-106.59
"8594",35.17,-106.58
"8595",35.15,-106.5
"8596",35.17,-106.58
"8597",35.06,-106.58
"8598",35.1,-106.67
"8599",35.11,-106.53
"8600",35.11,-106.59
"8601",35.11,-106.66
"8602",35.15,-106.56
"8603",35.1,-106.57
"8604",36.83,-107.99
"8605",35.32,-106.54
"8606",34.39,-103.33
"8607",34.42,-103.2
"8608",32.24,-107.99
"8609",35.06,-106.19
"8610",36.75,-108.16
"8611",36.77,-108.15
"8612",36.76,-108.15
"8613",35.54,-108.76
"8614",32.73,-103.14
"8615",32.74,-103.16
"8616",32.29,-106.78
"8617",32.28,-106.76
"8618",32.31,-106.75
"8619",32.35,-106.77
"8620",32.32,-106.74
"8621",35.88,-106.29
"8622",35.88,-106.3
"8623",34.81,-106.76
"8624",35.32,-106.58
"8625",35.23,-106.66
"8626",35.24,-106.7
"8627",35.26,-106.64
"8628",35.24,-106.66
"8629",33.41,-104.52
"8630",33.38,-104.52
"8631",33.33,-105.68
"8632",35.68,-105.95
"8633",35.65,-105.96
"8634",35.69,-105.94
"8635",35.65,-105.96
"8636",35.69,-105.95
"8637",35.64,-106.01
"8638",35.64,-106.01
"8639",35.62,-106.03
"8640",35.69,-105.95
"8641",35.64,-106.01
"8642",35.97,-114.85
"8643",39.2,-119.78
"8644",39.15,-119.77
"8645",39.19,-119.77
"8646",39.17,-119.75
"8647",39.11,-119.78
"8648",39.19,-119.76
"8649",39.26,-119.58
"8650",40.85,-115.75
"8651",40.83,-115.79
"8652",39.48,-118.79
"8653",39.61,-119.22
"8654",38.94,-119.74
"8655",35.98,-115.1
"8656",36.01,-114.96
"8657",36.04,-115.05
"8658",36.06,-115.04
"8659",36.06,-115.04
"8660",36.02,-115.06
"8661",36.03,-115.09
"8662",36.01,-114.96
"8663",36.04,-115.1
"8664",36.03,-115.01
"8665",36,-115.13
"8666",36.02,-115.05
"8667",35.94,-115.12
"8668",36,-115.08
"8669",36,-115.11
"8670",36,-115.08
"8671",36.06,-115.08
"8672",36.04,-114.98
"8673",36,-115.1
"8674",36.07,-115.04
"8675",36.02,-115.05
"8676",36.01,-114.99
"8677",36.04,-114.99
"8678",36.02,-115.09
"8679",36.07,-115.04
"8680",39.25,-119.95
"8681",36.12,-115.2
"8682",36.04,-115.15
"8683",36.13,-115.17
"8684",36.22,-115.28
"8685",36.11,-115.18
"8686",36.17,-115.14
"8687",36.12,-115.17
"8688",36.06,-115.24
"8689",36.13,-115.08
"8690",36.28,-115.27
"8691",36.11,-115.17
"8692",36.1,-115.18
"8693",36.15,-115.33
"8694",36.1,-115.17
"8695",36.16,-115.32
"8696",36.17,-115.14
"8697",36.11,-115.17
"8698",36.22,-115.25
"8699",36.09,-115.17
"8700",36.1,-115.17
"8701",36.13,-115.28
"8702",36.13,-115.19
"8703",36.16,-115.35
"8704",36.12,-115.17
"8705",36.27,-115.25
"8706",36.2,-115.28
"8707",36.29,-115.29
"8708",36.12,-115.17
"8709",36.15,-115.15
"8710",36.12,-115.31
"8711",36.24,-115.23
"8712",36,-115.21
"8713",36.12,-115.17
"8714",36.1,-115.05
"8715",36.14,-115.18
"8716",36.04,-115.14
"8717",36.11,-115.17
"8718",36.11,-115.31
"8719",36.18,-115.18
"8720",36.16,-115.33
"8721",36.14,-115.19
"8722",36.29,-115.28
"8723",36.11,-115.17
"8724",36.14,-115.21
"8725",36.05,-115.28
"8726",36.08,-115.15
"8727",36.24,-115.25
"8728",36.16,-115.17
"8729",36.09,-115.12
"8730",36.28,-115.21
"8731",36.09,-115.18
"8732",36.16,-115.25
"8733",36.04,-115.24
"8734",36.04,-115.18
"8735",36.3,-115.28
"8736",36.18,-115.24
"8737",36.08,-115.15
"8738",36.11,-115.14
"8739",36.1,-115.17
"8740",36.06,-115.14
"8741",36.04,-115.2
"8742",36.14,-115.07
"8743",36.2,-115.26
"8744",36.13,-115.17
"8745",36.16,-115.33
"8746",36.11,-115.17
"8747",36.3,-115.28
"8748",36.17,-115.12
"8749",36.16,-115.29
"8750",36.01,-115.14
"8751",36.11,-115.16
"8752",36.11,-115.18
"8753",36.12,-115.18
"8754",36.13,-115.17
"8755",36.08,-115.15
"8756",36.06,-115.28
"8757",36.08,-115.15
"8758",36.04,-115.17
"8759",36.11,-115.17
"8760",36.08,-115.15
"8761",36.1,-115.17
"8762",36.12,-115.17
"8763",36.12,-115.09
"8764",36.06,-115.15
"8765",36.16,-115.05
"8766",36.19,-115.31
"8767",36.2,-115.28
"8768",36.1,-115.3
"8769",36.12,-115.28
"8770",36.11,-115.17
"8771",36.03,-115.12
"8772",36.14,-115.17
"8773",36.06,-115.14
"8774",36.1,-115.18
"8775",36.08,-115.15
"8776",36.26,-115.18
"8777",36.19,-115.16
"8778",36.16,-115.31
"8779",36.12,-115.19
"8780",36.05,-115.17
"8781",36.17,-115.14
"8782",36.12,-115.17
"8783",36.11,-115.09
"8784",36.12,-115.14
"8785",36.1,-115.17
"8786",36.13,-115.33
"8787",36.25,-115.24
"8788",36.03,-115.21
"8789",36.12,-115.24
"8790",36.06,-115.22
"8791",36.13,-115.31
"8792",36.19,-115.26
"8793",36.11,-115.17
"8794",36.16,-115.29
"8795",36.11,-115.17
"8796",36.1,-115.14
"8797",36.1,-115.22
"8798",36.09,-115.15
"8799",36.27,-115.27
"8800",36.15,-115.24
"8801",36.1,-115.17
"8802",36.08,-115.14
"8803",36.11,-115.17
"8804",36.09,-115.18
"8805",36.12,-115.17
"8806",36.13,-115.15
"8807",36.16,-115.16
"8808",36.16,-115.32
"8809",36.19,-115.3
"8810",36.07,-115.17
"8811",36.14,-115.15
"8812",36.08,-115.15
"8813",36.08,-115.14
"8814",36.27,-115.21
"8815",36.16,-115.21
"8816",36.17,-115.16
"8817",36.13,-115.12
"8818",36.1,-115.12
"8819",36.05,-115.24
"8820",36.12,-115.12
"8821",36.12,-115.17
"8822",36.08,-115.15
"8823",36.26,-115.25
"8824",36.07,-115.24
"8825",36.1,-115.21
"8826",36.24,-115.25
"8827",36.12,-115.19
"8828",36.22,-115.32
"8829",36.08,-115.3
"8830",36.28,-115.12
"8831",36.18,-115.29
"8832",36.09,-115.18
"8833",36.1,-115.18
"8834",36.24,-115.21
"8835",36.11,-115.3
"8836",36.09,-115.17
"8837",36.14,-115.3
"8838",35.14,-114.58
"8839",35.15,-114.57
"8840",36.81,-114.07
"8841",38.96,-119.78
"8842",36.29,-115.18
"8843",36.24,-115.05
"8844",36.24,-115.12
"8845",36.29,-115.18
"8846",36.2,-115.12
"8847",36.2,-115.19
"8848",36.26,-115.16
"8849",36.22,-115.16
"8850",36.29,-115.13
"8851",36.29,-115.18
"8852",36.22,-115.99
"8853",35.61,-115.39
"8854",35.61,-115.39
"8855",39.42,-119.74
"8856",39.61,-119.85
"8857",39.47,-119.78
"8858",39.4,-119.75
"8859",39.53,-119.8
"8860",39.53,-119.87
"8861",39.48,-119.81
"8862",39.53,-119.86
"8863",39.53,-119.82
"8864",39.53,-119.81
"8865",39.48,-119.79
"8866",39.47,-119.78
"8867",39.44,-119.76
"8868",39.42,-119.75
"8869",39.47,-119.76
"8870",39.53,-119.81
"8871",39.53,-119.83
"8872",39.53,-119.88
"8873",39.52,-119.81
"8874",39.56,-119.78
"8875",39.52,-119.89
"8876",39.51,-119.82
"8877",39.47,-119.78
"8878",39.48,-119.85
"8879",39.39,-119.77
"8880",39.55,-119.82
"8881",39.52,-119.78
"8882",39.52,-119.74
"8883",39.53,-119.72
"8884",39.54,-119.72
"8885",39.53,-119.76
"8886",39.56,-119.75
"8887",39.58,-119.74
"8888",39.61,-119.7
"8889",39.56,-119.7
"8890",39.58,-119.74
"8891",38.96,-119.94
"8892",38.96,-119.94
"8893",40.74,-114.04
"8894",38.99,-119.94
"8895",42.71,-73.82
"8896",42.69,-73.85
"8897",42.71,-73.82
"8898",42.65,-73.75
"8899",42.66,-73.79
"8900",42.65,-73.78
"8901",42.74,-73.81
"8902",42.69,-73.85
"8903",42.73,-73.8
"8904",42.68,-73.83
"8905",42.68,-73.84
"8906",42.99,-78.82
"8907",43,-78.82
"8908",43,-78.79
"8909",43,-78.82
"8910",42.98,-78.73
"8911",40.67,-73.41
"8912",40.7,-73.43
"8913",42.96,-74.19
"8914",41.01,-73.85
"8915",40.76,-73.93
"8916",40.77,-73.92
"8917",40.76,-73.92
"8918",40.76,-73.92
"8919",40.78,-73.91
"8920",40.71,-73.36
"8921",40.64,-73.61
"8922",43.01,-78.21
"8923",40.74,-73.25
"8924",40.73,-73.28
"8925",40.74,-73.24
"8926",40.75,-73.05
"8927",40.76,-73.77
"8928",40.73,-73.71
"8929",40.73,-73.48
"8930",42.15,-76.87
"8931",42.14,-75.9
"8932",42.1,-75.91
"8933",42.79,-78.81
"8934",40.78,-73.1
"8935",41.15,-73.83
"8936",40.94,-72.3
"8937",43.13,-77.56
"8938",40.85,-73.84
"8939",40.82,-73.84
"8940",40.83,-73.92
"8941",40.88,-73.91
"8942",40.89,-73.9
"8943",40.82,-73.93
"8944",40.86,-73.89
"8945",40.84,-73.86
"8946",40.87,-73.91
"8947",40.89,-73.91
"8948",40.82,-73.84
"8949",40.87,-73.91
"8950",40.85,-73.84
"8951",40.94,-73.83
"8952",40.81,-73.62
"8953",40.63,-74.03
"8954",40.63,-73.95
"8955",40.68,-73.98
"8956",40.69,-73.98
"8957",40.61,-73.92
"8958",40.69,-73.97
"8959",40.61,-73.92
"8960",40.69,-73.99
"8961",40.58,-73.99
"8962",40.69,-73.99
"8963",40.69,-73.99
"8964",40.68,-73.97
"8965",40.61,-73.96
"8966",40.61,-74
"8967",40.69,-73.99
"8968",40.67,-73.96
"8969",40.62,-74.03
"8970",40.63,-73.95
"8971",40.62,-73.99
"8972",40.6,-74
"8973",40.68,-73.98
"8974",40.69,-73.99
"8975",40.69,-73.98
"8976",40.69,-73.98
"8977",40.7,-73.99
"8978",40.62,-73.94
"8979",40.68,-73.98
"8980",40.62,-74.03
"8981",40.69,-73.99
"8982",40.69,-73.98
"8983",40.73,-73.95
"8984",40.58,-73.96
"8985",40.72,-73.96
"8986",40.71,-73.95
"8987",40.67,-73.98
"8988",40.65,-73.87
"8989",40.67,-73.98
"8990",42.92,-78.88
"8991",42.96,-78.87
"8992",42.89,-78.87
"8993",42.92,-78.76
"8994",42.89,-78.88
"8995",42.88,-77.26
"8996",43.1,-75.84
"8997",41.41,-73.67
"8998",40.63,-73.74
"8999",40.88,-73.1
"9000",40.86,-73.08
"9001",40.77,-73.2
"9002",41.32,-74.13
"9003",41.16,-73.77
"9004",42.91,-78.77
"9005",42.91,-78.77
"9006",42.91,-78.76
"9007",42.93,-78.73
"9008",43.16,-76.12
"9009",43.19,-76.23
"9010",42.86,-73.78
"9011",42.86,-73.78
"9012",42.86,-73.77
"9013",42.97,-77.17
"9014",40.81,-73.29
"9015",40.85,-73.27
"9016",40.84,-73.29
"9017",40.81,-73.29
"9018",40.69,-73.41
"9019",41.31,-73.88
"9020",40.76,-73.33
"9021",40.76,-73.3
"9022",42.88,-78.7
"9023",42.87,-78.7
"9024",41,-73.86
"9025",43.03,-78.7
"9026",42.6,-73.71
"9027",40.96,-72.19
"9028",40.86,-73.32
"9029",40.84,-73.32
"9030",40.9,-73.07
"9031",40.73,-73.87
"9032",40.74,-73.88
"9033",40.73,-73.87
"9034",40.74,-73.87
"9035",42.1,-76.82
"9036",40.71,-73.7
"9037",43.07,-77.44
"9038",43.13,-77.44
"9039",40.73,-73.42
"9040",40.74,-73.44
"9041",40.75,-73.42
"9042",43.03,-76.02
"9043",41.53,-73.89
"9044",40.78,-73.83
"9045",40.76,-73.83
"9046",40.76,-73.83
"9047",40.76,-73.83
"9048",40.72,-73.85
"9049",40.73,-73.85
"9050",40.72,-73.84
"9051",40.71,-73.86
"9052",44.05,-75.81
"9053",40.69,-73.69
"9054",42.45,-79.34
"9055",40.66,-73.59
"9056",40.74,-73.79
"9057",40.73,-73.63
"9058",40.74,-73.61
"9059",40.74,-73.62
"9060",40.74,-73.61
"9061",40.73,-73.61
"9062",42.8,-77.82
"9063",40.87,-73.63
"9064",40.85,-73.63
"9065",40.71,-73.87
"9066",42.6,-73.79
"9067",42.87,-73.93
"9068",40.77,-73.73
"9069",40.79,-73.73
"9070",43.21,-77.67
"9071",43.19,-77.7
"9072",40.81,-73.63
"9073",42.7,-73.89
"9074",40.88,-72.52
"9075",42.41,-73.9
"9076",41.01,-73.8
"9077",41.02,-73.8
"9078",40.99,-73.87
"9079",40.83,-73.2
"9080",43.09,-77.61
"9081",43.09,-77.63
"9082",40.64,-73.7
"9083",40.76,-73.53
"9084",40.77,-73.53
"9085",40.66,-73.84
"9086",40.87,-73.43
"9087",40.83,-73.41
"9088",40.82,-73.41
"9089",40.83,-73.41
"9090",43.2,-77.58
"9091",40.6,-73.65
"9092",40.81,-73.16
"9093",40.73,-73.21
"9094",42.44,-76.5
"9095",42.48,-76.49
"9096",42.44,-76.49
"9097",40.75,-73.89
"9098",40.65,-73.79
"9099",40.65,-73.78
"9100",40.72,-73.8
"9101",40.64,-73.79
"9102",40.65,-73.78
"9103",40.64,-73.79
"9104",40.64,-73.79
"9105",40.7,-73.81
"9106",40.64,-73.79
"9107",42.1,-79.29
"9108",40.79,-73.53
"9109",40.71,-73.83
"9110",41.96,-73.99
"9111",41.97,-73.99
"9112",40.87,-73.13
"9113",40.86,-73.13
"9114",44.29,-73.99
"9115",42.95,-78.7
"9116",40.93,-73.76
"9117",42.73,-73.76
"9118",42.77,-73.82
"9119",42.75,-73.76
"9120",42.76,-73.77
"9121",42.75,-73.76
"9122",40.73,-73.52
"9123",40.72,-73.54
"9124",40.73,-73.5
"9125",43.05,-74.85
"9126",40.76,-73.73
"9127",43.14,-76.23
"9128",40.58,-73.66
"9129",40.59,-73.67
"9130",42.71,-73.78
"9131",40.66,-73.68
"9132",42.97,-73.79
"9133",40.94,-73.74
"9134",40.79,-73.7
"9135",40.8,-73.7
"9136",40.77,-73.98
